label	review
others	i like young and wild girls how old are you? old enough for you
sad	wanna go out to tje movies? go by yourself
happy	i have a nice feeling have have. :p
happy	what happened? good job! you are sooo funny smile
angry	tell no it is nufn why you are not saying
sad	i am serious enough i believe you, i know your are a student
happy	oh...long drive with you good luck then ! you look so beautiful....in dp
happy	hahaha we are so similar:p haha i think it made the picture even better! :p great minds think alike
angry	do not care i cry for you it is fake
others	ok good. your think is good
sad	ok my bad you fixed the laptop? sorry
others	who old are you i am me !! wbu you have nice tits
happy	oh really oh yeah!! ?? that so nice of you
sad	cool down babe get a shower you will be alright .... if you buy me a water i will not push you down the stairs here collect it
angry	i do not recognise you so now say me sorry :c why i am say sorry
others	sure but if you agree to be my wingman ;) what if i do not want to be your wingman you will not get to see her picture
others	after you send.. wil contunue dis topic no haven't sent anything you gym?
angry	why did you use that word if tou even do not know it is meanin? i do not use because i do not like it. well shut up
sad	dark to all side beautiful. need you
others	yeah like what? like avengers like
angry	but you are bad luck for me thank you kiss you slept with others
happy	i am crazy i am just a little unwell i am not crazy.
others	i thinking i had a superpower to beat anyone inject yourself with plutonium. oh yeah
angry	but i hate sorry word sorry... i hate it..
others	i think ml code is not upto that mark yeah! the data speed. cool
happy	you are very funny oh! i was born funny.. :p that is good
angry	stupid. i still do not see the point of it can you see my location?
angry	okay ... tries to ignore pain fuck you ass you did shirt when you gonna do again i gonna kick you ass
sad	?? not my point at all by the way -_- i am feeling sad
others	you well come you know you can , but i am with somebody whose
happy	wohhh woh indeed. woh indeed. :3 you are so funny man
others	love? you are welcome :* bot failed in most of the case..
others	fn hello!!! what about you
happy	hello madam naku english light gaa vachu hello hello. fine. a bit frozen. mostly happy. you? i happy
happy	you are funny you so sweet oh thanks
happy	yeah that is true better dead than late. wow
angry	no you are not having any feelings no you are not. what daa stupid
others	nufn right now but do you sing for me
sad	i am giving interview do not give up i am bit sad today
others	you also did not talk. i have been. bit busy.. so busy that you can not even talk to a friend?
others	i do not know just asking now what
others	i am mad for you baby why so mad? sorry :* i want to fuck you hard
angry	you are the trash an insult to trash. are you a boyn
sad	yesterday i was very sad what happened?
angry	okay welcome i did not even say thanks how stupid
sad	so sad it is a sad sad situation yes that means we cant meet
others	i felt bad about my girlfriend i wonder why he felt bad about me
happy	yes i am enjoying good. keep it up! thanks
sad	you would leave me alone? once. only once. just once ya! unhappy
others	thank why you are the only exception you say something
sad	no not at all smile but, are you a foodie? i am not good
happy	nice name nice to meet you you are awesome
angry	but i want to know that what you wear now nope. what is that? ok by
angry	i am the one chosen for what? shut up now lemme sleep
others	how sending random selfies. send me your picture
angry	why i do not take orders because i think i am cool. i hate you
happy	enjoying the holi party happy the holi the you the and the your the family the enjoy ???? and you
others	i do not know do you want a other pic of me ? you are from
others	why should i ? because it is yummy. books are yummy ? are you mad or something
others	okay when is good for you? what is your favourite sex position?
happy	it is break now so me and my friend s taking fun out of you laughing out loud or loads of love geezz i better not cause i do alot of laughing! ok laugh again
